Date,Region_Name,Area_Code,Average_Price_SA
2006-03-01,Scotland,S92000003,113872.8868
2006-03-01,North East,E12000001,124025.5187
2006-03-01,London,E12000007,243133.6304
2006-03-01,East of England,E12000006,182180.2061
2006-03-01,East Midlands,E12000004,142686.2081
2006-03-01,North West,E12000002,132867.5146
2006-03-01,South East,E12000008,204680.4986
2006-03-01,South West,E12000009,184035.1485
2006-03-01,West Midlands Region,E12000005,150027.8773
2006-03-01,Yorkshire and The Humber,E12000003,132313.4202
2006-03-01,England and Wales,K04000001,167459.7402
2006-03-01,Great Britain,K03000001,163936.0628
2006-03-01,United Kingdom,K02000001,162670.8252
2006-04-01,Wales,W92000004,133975.6851
2006-04-01,Scotland,S92000003,114652.6536
2006-04-01,England,E92000001,170682.576
2006-04-01,South East,E12000008,206195.4197
2006-04-01,North East,E12000001,123788.3924
2006-04-01,North West,E12000002,134794.5246
2006-04-01,West Midlands Region,E12000005,150237.9649
2006-04-01,East Midlands,E12000004,144184.2382
2006-04-01,Yorkshire and The Humber,E12000003,133194.0371
2006-04-01,London,E12000007,244716.0944
2006-04-01,East of England,E12000006,183422.564
2006-04-01,South West,E12000009,185116.5627
2006-04-01,England and Wales,K04000001,168720.6345
2006-04-01,Great Britain,K03000001,165159.2714
2006-04-01,United Kingdom,K02000001,164215.6
2006-05-01,Wales,W92000004,134405.1804
2006-05-01,England,E92000001,171374.5387
2006-05-01,Scotland,S92000003,116171.5606
2006-05-01,East Midlands,E12000004,143770.7411
2006-05-01,North West,E12000002,134522.4039
2006-05-01,London,E12000007,246001.1377
2006-05-01,North East,E12000001,123852.3067
2006-05-01,East of England,E12000006,183967.5769
2006-05-01,South East,E12000008,207684.0619
2006-05-01,South West,E12000009,186013.6099
2006-05-01,Yorkshire and The Humber,E12000003,132723.0271
2006-05-01,West Midlands Region,E12000005,152920.3917
2006-05-01,England and Wales,K04000001,169437.0256
2006-05-01,Great Britain,K03000001,165914.2122
2006-05-01,United Kingdom,K02000001,164762.5333
2006-06-01,England,E92000001,172193.317
2006-06-01,Wales,W92000004,136860.3624
2006-06-01,Scotland,S92000003,115875.9833
2006-06-01,North West,E12000002,135576.7795
2006-06-01,London,E12000007,249783.1728
2006-06-01,South West,E12000009,187518.9361
2006-06-01,South East,E12000008,208839.85
2006-06-01,East Midlands,E12000004,144469.9976
2006-06-01,East of England,E12000006,184557.6764
2006-06-01,North East,E12000001,124983.6418
2006-06-01,West Midlands Region,E12000005,151535.4147
2006-06-01,Yorkshire and The Humber,E12000003,133456.2082
2006-06-01,England and Wales,K04000001,170311.2424
2006-06-01,Great Britain,K03000001,166697.2472
2006-06-01,United Kingdom,K02000001,165640.5749
2006-07-01,Scotland,S92000003,117957.2736
2006-07-01,Wales,W92000004,136354.3064
2006-07-01,England,E92000001,172984.5694
2006-07-01,London,E12000007,248425.1277
2006-07-01,Yorkshire and The Humber,E12000003,134431.7604
2006-07-01,North West,E12000002,136192.9049
2006-07-01,East Midlands,E12000004,145714.5172
2006-07-01,East of England,E12000006,186415.2567
2006-07-01,South West,E12000009,188050.8215
2006-07-01,West Midlands Region,E12000005,151189.2311
2006-07-01,North East,E12000001,125158.9728
2006-07-01,South East,E12000008,209725.9426
2006-07-01,England and Wales,K04000001,171058.8218
2006-07-01,Great Britain,K03000001,167492.8367
2006-07-01,United Kingdom,K02000001,166733.0826
2006-08-01,England,E92000001,174233.8562
2006-08-01,Scotland,S92000003,120089.8934
2006-08-01,Wales,W92000004,136674.5896
2006-08-01,North East,E12000001,124778.4756
2006-08-01,East Midlands,E12000004,145913.7872
2006-08-01,East of England,E12000006,187758.4753
2006-08-01,Yorkshire and The Humber,E12000003,135718.4541
2006-08-01,South West,E12000009,190304.3748
2006-08-01,North West,E12000002,136412.1974
2006-08-01,West Midlands Region,E12000005,152861.7199
2006-08-01,London,E12000007,252207.3946
2006-08-01,South East,E12000008,210757.0371
2006-08-01,England and Wales,K04000001,172287.9421
2006-08-01,Great Britain,K03000001,168720.3973
2006-08-01,United Kingdom,K02000001,168097.9749
2006-09-01,Wales,W92000004,138201.247
2006-09-01,Scotland,S92000003,123655.0404
2006-09-01,England,E92000001,175565.0777
2006-09-01,North East,E12000001,128029.2572
2006-09-01,London,E12000007,254216.6139
2006-09-01,Yorkshire and The Humber,E12000003,136821.8513
2006-09-01,East of England,E12000006,188481.7229
2006-09-01,East Midlands,E12000004,146123.9013
2006-09-01,North West,E12000002,138497.7155
2006-09-01,South West,E12000009,190822.382
2006-09-01,South East,E12000008,212268.0273
2006-09-01,West Midlands Region,E12000005,154382.006
2006-09-01,England and Wales,K04000001,173645.94
2006-09-01,Great Britain,K03000001,170177.0485
2006-09-01,United Kingdom,K02000001,169634.2298
2006-10-01,England,E92000001,177122.4737
2006-10-01,Scotland,S92000003,121731.7781
2006-10-01,Wales,W92000004,138147.2875
2006-10-01,North West,E12000002,139044.5951
2006-10-01,North East,E12000001,128627.563
2006-10-01,East Midlands,E12000004,147411.4949
2006-10-01,East of England,E12000006,190691.76
2006-10-01,Yorkshire and The Humber,E12000003,137876.76
2006-10-01,West Midlands Region,E12000005,154667.732
2006-10-01,London,E12000007,257696.4428
2006-10-01,South East,E12000008,212963.1628
2006-10-01,South West,E12000009,193523.6251
2006-10-01,England and Wales,K04000001,175094.1373
2006-10-01,Great Britain,K03000001,171523.6663
2006-10-01,United Kingdom,K02000001,171583.4322
2006-11-01,Wales,W92000004,140149.3316
2006-11-01,Scotland,S92000003,124617.5017
2006-11-01,England,E92000001,178442.9846
2006-11-01,East Midlands,E12000004,148129.625
2006-11-01,East of England,E12000006,191893.9906
2006-11-01,London,E12000007,259220.265
2006-11-01,North West,E12000002,140707.1491
2006-11-01,South West,E12000009,195319.6062
2006-11-01,North East,E12000001,127375.137
2006-11-01,Yorkshire and The Humber,E12000003,139313.1365
2006-11-01,West Midlands Region,E12000005,156079.7727
2006-11-01,South East,E12000008,214905.1601
2006-11-01,England and Wales,K04000001,176361.7988
2006-11-01,Great Britain,K03000001,173066.261
2006-11-01,United Kingdom,K02000001,173229.9706
2006-12-01,Scotland,S92000003,127388.1298
2006-12-01,Wales,W92000004,142184.2396
2006-12-01,England,E92000001,180693.2045
2006-12-01,South West,E12000009,197455.9407
2006-12-01,South East,E12000008,218729.6723
2006-12-01,North West,E12000002,141625.2109
2006-12-01,North East,E12000001,131331.033
2006-12-01,London,E12000007,264752.1616
2006-12-01,East Midlands,E12000004,150172.9142
2006-12-01,East of England,E12000006,194252.8819
2006-12-01,Yorkshire and The Humber,E12000003,140831.5208
2006-12-01,West Midlands Region,E12000005,156726.0752
2006-12-01,England and Wales,K04000001,178665.965
2006-12-01,Great Britain,K03000001,175212.0713
2006-12-01,United Kingdom,K02000001,175352.3425
2007-01-01,Scotland,S92000003,128658.7421
2007-01-01,England,E92000001,182241.5824
2007-01-01,Wales,W92000004,140797.5939
2007-01-01,South West,E12000009,197704.5023
2007-01-01,North West,E12000002,143387.2322
2007-01-01,North East,E12000001,131863.4154
2007-01-01,East of England,E12000006,195032.1809
2007-01-01,West Midlands Region,E12000005,157931.8941
2007-01-01,South East,E12000008,220430.2521
2007-01-01,East Midlands,E12000004,152005.9793
2007-01-01,London,E12000007,266954.5336
2007-01-01,Yorkshire and The Humber,E12000003,142022.9363
2007-01-01,England and Wales,K04000001,180096.52
2007-01-01,Great Britain,K03000001,176577.0824
2007-01-01,United Kingdom,K02000001,177215.234
2007-02-01,England,E92000001,183653.3549
2007-02-01,Scotland,S92000003,129142.0578
2007-02-01,Wales,W92000004,144383.2626
2007-02-01,East of England,E12000006,196655.6659
2007-02-01,East Midlands,E12000004,152847.8728
2007-02-01,London,E12000007,272015.4779
2007-02-01,Yorkshire and The Humber,E12000003,142191.5801
2007-02-01,West Midlands Region,E12000005,158693.7637
2007-02-01,South East,E12000008,221464.0011
2007-02-01,South West,E12000009,200653.8019
2007-02-01,North West,E12000002,144654.1399
2007-02-01,North East,E12000001,132052.385
2007-02-01,England and Wales,K04000001,181550.3745
2007-02-01,Great Britain,K03000001,178039.8536
2007-02-01,United Kingdom,K02000001,178580.3549
2007-03-01,Scotland,S92000003,131161.4959
2007-03-01,England,E92000001,185101.9888
2007-03-01,Wales,W92000004,144321.046
2007-03-01,London,E12000007,275169.5577
2007-03-01,North East,E12000001,132151.4192
2007-03-01,North West,E12000002,145858.5258
2007-03-01,Yorkshire and The Humber,E12000003,143407.9595
2007-03-01,South East,E12000008,223735.6762
2007-03-01,South West,E12000009,202151.8517
2007-03-01,West Midlands Region,E12000005,159834.5349
2007-03-01,East Midlands,E12000004,153442.6339
2007-03-01,East of England,E12000006,198689.9282
2007-03-01,England and Wales,K04000001,182864.4803
2007-03-01,Great Britain,K03000001,179388.1716
2007-03-01,United Kingdom,K02000001,179967.0381
2007-04-01,England,E92000001,186349.9505
2007-04-01,Scotland,S92000003,134091.7324
2007-04-01,Wales,W92000004,144804.917
2007-04-01,West Midlands Region,E12000005,161603.1505
2007-04-01,Yorkshire and The Humber,E12000003,144280.3759
2007-04-01,South West,E12000009,202611.5616
2007-04-01,North West,E12000002,145349.7695
2007-04-01,North East,E12000001,132569.8062
2007-04-01,South East,E12000008,226600.6964
2007-04-01,East Midlands,E12000004,153231.3078
2007-04-01,East of England,E12000006,199511.7938
2007-04-01,London,E12000007,278196.1242
2007-04-01,England and Wales,K04000001,184123.7249
2007-04-01,Great Britain,K03000001,180780.6453
2007-04-01,United Kingdom,K02000001,181364.7324
2007-05-01,Wales,W92000004,145002.8512
2007-05-01,Scotland,S92000003,135798.1451
2007-05-01,England,E92000001,187461.1757
2007-05-01,London,E12000007,280913.8675
2007-05-01,West Midlands Region,E12000005,160947.408
2007-05-01,Yorkshire and The Humber,E12000003,145271.9058
2007-05-01,North East,E12000001,132399.5961
2007-05-01,East Midlands,E12000004,153199.9081
2007-05-01,East of England,E12000006,200118.332
2007-05-01,North West,E12000002,145923.1307
2007-05-01,South West,E12000009,204638.366
2007-05-01,South East,E12000008,229203.4599
2007-05-01,England and Wales,K04000001,185202.8521
2007-05-01,Great Britain,K03000001,181829.6257
2007-05-01,United Kingdom,K02000001,182344.6002
2007-06-01,England,E92000001,188714.1056
2007-06-01,Wales,W92000004,145618.1183
2007-06-01,Scotland,S92000003,137210.5011
2007-06-01,Yorkshire and The Humber,E12000003,146182.6904
2007-06-01,West Midlands Region,E12000005,160532.9967
2007-06-01,East Midlands,E12000004,153958.5776
2007-06-01,East of England,E12000006,204186.8795
2007-06-01,North East,E12000001,133198.3361
2007-06-01,London,E12000007,284280.7659
2007-06-01,North West,E12000002,146916.0344
2007-06-01,South East,E12000008,230983.4837
2007-06-01,South West,E12000009,205471.1579
2007-06-01,England and Wales,K04000001,186403.0736
2007-06-01,Great Britain,K03000001,183057.0804
2007-06-01,United Kingdom,K02000001,183564.6382
2007-07-01,England,E92000001,189980.9936
2007-07-01,Wales,W92000004,145304.5361
2007-07-01,Scotland,S92000003,136982.095
2007-07-01,East Midlands,E12000004,154189.4462
2007-07-01,West Midlands Region,E12000005,161359.016
2007-07-01,East of England,E12000006,203941.4141
2007-07-01,London,E12000007,289385.8861
2007-07-01,North East,E12000001,134439.3563
2007-07-01,North West,E12000002,146911.0255
2007-07-01,Yorkshire and The Humber,E12000003,145390.3688
2007-07-01,South East,E12000008,233650.9409
2007-07-01,South West,E12000009,206682.675
2007-07-01,England and Wales,K04000001,187621.7022
2007-07-01,Great Britain,K03000001,184172.9232
2007-07-01,United Kingdom,K02000001,184399.3946
2007-08-01,Wales,W92000004,146859.2824
2007-08-01,England,E92000001,190789.059
2007-08-01,Scotland,S92000003,138875.4413
2007-08-01,East Midlands,E12000004,154947.9676
2007-08-01,London,E12000007,292725.6961
2007-08-01,West Midlands Region,E12000005,162691.6151
2007-08-01,North East,E12000001,133137.5429
2007-08-01,North West,E12000002,147697.5864
2007-08-01,South East,E12000008,233653.2904
2007-08-01,Yorkshire and The Humber,E12000003,145441.8379
2007-08-01,South West,E12000009,207920.3345
2007-08-01,East of England,E12000006,205071.3514
2007-08-01,England and Wales,K04000001,188507.9035
2007-08-01,Great Britain,K03000001,185052.3474
2007-08-01,United Kingdom,K02000001,185420.2732
2007-09-01,England,E92000001,191757.2593
2007-09-01,Scotland,S92000003,139390.0921
2007-09-01,Wales,W92000004,146989.3958
2007-09-01,London,E12000007,294286.9196
2007-09-01,Yorkshire and The Humber,E12000003,145968.4133
2007-09-01,South West,E12000009,209240.31
2007-09-01,East Midlands,E12000004,157173.853
2007-09-01,East of England,E12000006,206598.5872
2007-09-01,West Midlands Region,E12000005,162529.6733
2007-09-01,North East,E12000001,134377.0727
2007-09-01,North West,E12000002,148007.4421
2007-09-01,South East,E12000008,235409.1206
2007-09-01,England and Wales,K04000001,189463.7179
2007-09-01,Great Britain,K03000001,185956.4915
2007-09-01,United Kingdom,K02000001,186541.8782
2007-10-01,England,E92000001,192563.2891
2007-10-01,Scotland,S92000003,137547.7014
2007-10-01,Wales,W92000004,147871.9136
2007-10-01,North West,E12000002,149029.1585
2007-10-01,North East,E12000001,134825.7415
2007-10-01,London,E12000007,296803.1085
2007-10-01,East Midlands,E12000004,154983.9514
2007-10-01,East of England,E12000006,207533.2944
2007-10-01,Yorkshire and The Humber,E12000003,147197.5927
2007-10-01,West Midlands Region,E12000005,163497.3803
2007-10-01,South West,E12000009,209186.8448
2007-10-01,South East,E12000008,236978.9714
2007-10-01,England and Wales,K04000001,190229.1453
2007-10-01,Great Britain,K03000001,186651.4843
2007-10-01,United Kingdom,K02000001,187138.4393
2007-11-01,Scotland,S92000003,140328.8098
2007-11-01,Wales,W92000004,147041.7697
2007-11-01,England,E92000001,193142.2034
2007-11-01,South East,E12000008,237004.6497
2007-11-01,South West,E12000009,209437.0841
2007-11-01,West Midlands Region,E12000005,162781.0348
2007-11-01,East Midlands,E12000004,156079.982
2007-11-01,East of England,E12000006,208731.1419
2007-11-01,Yorkshire and The Humber,E12000003,147869.1986
2007-11-01,London,E12000007,298387.6972
2007-11-01,North East,E12000001,135243.9162
2007-11-01,North West,E12000002,149209.099
2007-11-01,England and Wales,K04000001,190639.935
2007-11-01,Great Britain,K03000001,187280.5491
2007-11-01,United Kingdom,K02000001,187963.0564
2007-12-01,Scotland,S92000003,139515.0557
2007-12-01,Wales,W92000004,146849.2959
2007-12-01,England,E92000001,193025.2876
2007-12-01,West Midlands Region,E12000005,163617.8711
2007-12-01,South East,E12000008,236397.5662
2007-12-01,Yorkshire and The Humber,E12000003,147662.2214
2007-12-01,South West,E12000009,208320.7708
2007-12-01,London,E12000007,298368.001
2007-12-01,North West,E12000002,150115.5388
2007-12-01,North East,E12000001,135844.424
2007-12-01,East Midlands,E12000004,155396.3939
2007-12-01,East of England,E12000006,208799.9922
2007-12-01,England and Wales,K04000001,190550.434
2007-12-01,Great Britain,K03000001,187025.2047
2007-12-01,United Kingdom,K02000001,187674.5549
2008-01-01,Wales,W92000004,147662.376
2008-01-01,England,E92000001,192080.0313
2008-01-01,Scotland,S92000003,139947.7937
2008-01-01,East Midlands,E12000004,153829.0335
2008-01-01,South West,E12000009,207956.3557
2008-01-01,Yorkshire and The Humber,E12000003,147503.1517
2008-01-01,London,E12000007,297698.8278
2008-01-01,North East,E12000001,134796.1653
2008-01-01,West Midlands Region,E12000005,162256.3441
2008-01-01,South East,E12000008,235078.2306
2008-01-01,North West,E12000002,148802.0793
2008-01-01,East of England,E12000006,207667.8989
2008-01-01,England and Wales,K04000001,189745.6543
2008-01-01,Great Britain,K03000001,185904.2986
2008-01-01,United Kingdom,K02000001,186255.9959
2008-02-01,Wales,W92000004,145676.0277
2008-02-01,England,E92000001,191233.3536
2008-02-01,Scotland,S92000003,142209.3325
2008-02-01,South East,E12000008,233401.8204
2008-02-01,South West,E12000009,205157.6462
2008-02-01,West Midlands Region,E12000005,163064.1398
2008-02-01,Yorkshire and The Humber,E12000003,146711.5107
2008-02-01,East Midlands,E12000004,153866.8808
2008-02-01,East of England,E12000006,207076.8208
2008-02-01,London,E12000007,296992.2085
2008-02-01,North East,E12000001,135494.7773
2008-02-01,North West,E12000002,147577.3196
2008-02-01,England and Wales,K04000001,188753.0374
2008-02-01,Great Britain,K03000001,185129.2024
2008-02-01,United Kingdom,K02000001,185468.2487
2008-03-01,England,E92000001,190235.9615
2008-03-01,Wales,W92000004,143287.9231
2008-03-01,Scotland,S92000003,139776.1536
2008-03-01,London,E12000007,295411.5759
2008-03-01,North East,E12000001,133312.6413
